event,n_tracks,sigma_scatt,sigma_res,phi_max,epsilon,wall_time_s,efficiency,ghost_rate,clone_fraction,mean_purity,hit_efficiency,n_candidates,n_reconstructible
17,20,0.0001,0.03,0.2,0.009457071732672446,0.19,0.8,0.0,0.0,1.0,1.0,16,20
18,20,0.0001,0.03,0.2,0.009457071732672446,0.24,0.95,0.0,0.0,1.0,1.0,19,20
19,20,0.0001,0.03,0.2,0.009457071732672446,0.25,1.0,0.0,0.0,1.0,1.0,20,20
0,50,0.0001,0.03,0.2,0.009457071732672446,4.61,1.0,0.0,0.0,1.0,1.0,50,50
1,50,0.0001,0.03,0.2,0.009457071732672446,4.91,1.0,0.0,0.0,1.0,1.0,50,50
2,50,0.0001,0.03,0.2,0.009457071732672446,4.91,0.88,0.043478260869565216,0.0,1.0,1.0,46,50
3,50,0.0001,0.03,0.2,0.009457071732672446,4.87,0.84,0.08695652173913043,0.0,1.0,1.0,46,50
4,50,0.0001,0.03,0.2,0.009457071732672446,4.81,1.0,0.0,0.0,1.0,1.0,50,50
5,50,0.0001,0.03,0.2,0.009457071732672446,4.74,1.0,0.0,0.0,1.0,1.0,50,50
6,50,0.0001,0.03,0.2,0.009457071732672446,4.92,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
7,50,0.0001,0.03,0.2,0.009457071732672446,4.75,1.0,0.0,0.0,1.0,1.0,50,50
8,50,0.0001,0.03,0.2,0.009457071732672446,4.13,0.9,0.0,0.0,1.0,0.9955555555555555,45,50
9,50,0.0001,0.03,0.2,0.009457071732672446,4.93,0.92,0.02127659574468085,0.0,1.0,1.0,47,50
10,50,0.0001,0.03,0.2,0.009457071732672446,4.56,1.0,0.0,0.0,1.0,1.0,50,50
11,50,0.0001,0.03,0.2,0.009457071732672446,4.82,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
12,50,0.0001,0.03,0.2,0.009457071732672446,4.9,1.0,0.0,0.0,1.0,1.0,50,50
13,50,0.0001,0.03,0.2,0.009457071732672446,4.91,0.94,0.020833333333333332,0.0,1.0,1.0,48,50
14,50,0.0001,0.03,0.2,0.009457071732672446,4.67,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
15,50,0.0001,0.03,0.2,0.009457071732672446,4.81,1.0,0.0,0.0,1.0,1.0,50,50
16,50,0.0001,0.03,0.2,0.009457071732672446,4.89,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
17,50,0.0001,0.03,0.2,0.009457071732672446,4.76,1.0,0.0,0.0,1.0,1.0,50,50
18,50,0.0001,0.03,0.2,0.009457071732672446,4.89,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
19,50,0.0001,0.03,0.2,0.009457071732672446,4.9,1.0,0.0,0.0,1.0,1.0,50,50
0,100,0.0001,0.03,0.2,0.009457071732672446,49.91,0.88,0.022222222222222223,0.0,1.0,1.0,90,100
1,100,0.0001,0.03,0.2,0.009457071732672446,50.69,1.0,0.0,0.0,1.0,1.0,100,100
2,100,0.0001,0.03,0.2,0.009457071732672446,43.85,0.93,0.010638297872340425,0.0,1.0,1.0,94,100
3,100,0.0001,0.03,0.2,0.009457071732672446,49.49,0.98,0.0,0.0,1.0,1.0,98,100
4,100,0.0001,0.03,0.2,0.009457071732672446,51.07,0.96,0.010309278350515464,0.0,1.0,1.0,97,100
5,100,0.0001,0.03,0.2,0.009457071732672446,50.88,0.96,0.02040816326530612,0.0,1.0,1.0,98,100
6,100,0.0001,0.03,0.2,0.009457071732672446,51.16,0.76,0.012987012987012988,0.0,1.0,1.0,77,100
7,100,0.0001,0.03,0.2,0.009457071732672446,51.52,0.94,0.030927835051546393,0.0,1.0,1.0,97,100
8,100,0.0001,0.03,0.2,0.009457071732672446,36.68,0.74,0.0,0.0,1.0,1.0,74,100
9,100,0.0001,0.03,0.2,0.009457071732672446,51.57,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
10,100,0.0001,0.03,0.2,0.009457071732672446,51.28,0.98,0.010101010101010102,0.0,1.0,1.0,99,100
11,100,0.0001,0.03,0.2,0.009457071732672446,49.06,1.0,0.0,0.0,1.0,1.0,100,100
12,100,0.0001,0.03,0.2,0.009457071732672446,48.86,0.94,0.020833333333333332,0.0,1.0,1.0,96,100
13,100,0.0001,0.03,0.2,0.009457071732672446,50.97,0.73,0.0641025641025641,0.0,1.0,1.0,78,100
14,100,0.0001,0.03,0.2,0.009457071732672446,52.33,0.88,0.022222222222222223,0.0,1.0,1.0,90,100
15,100,0.0001,0.03,0.2,0.009457071732672446,52.39,0.84,0.045454545454545456,0.0,1.0,1.0,88,100
16,100,0.0001,0.03,0.2,0.009457071732672446,51.77,0.95,0.020618556701030927,0.0,1.0,1.0,97,100
17,100,0.0001,0.03,0.2,0.009457071732672446,51.9,0.81,0.06896551724137931,0.0,1.0,1.0,87,100
18,100,0.0001,0.03,0.2,0.009457071732672446,50.98,0.94,0.020833333333333332,0.0,1.0,1.0,96,100
19,100,0.0001,0.03,0.2,0.009457071732672446,51.79,0.92,0.031578947368421054,0.0,1.0,1.0,95,100
0,10,0.0001,0.05,0.2,0.015751537045137484,0.03,0.9,0.0,0.0,1.0,1.0,9,10
1,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
2,10,0.0001,0.05,0.2,0.015751537045137484,0.03,0.9,0.0,0.0,1.0,1.0,9,10
3,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
4,10,0.0001,0.05,0.2,0.015751537045137484,0.03,0.8,0.1111111111111111,0.0,1.0,1.0,9,10
5,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
6,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
7,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
8,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
9,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
10,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
11,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
12,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
13,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
14,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
15,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
16,10,0.0001,0.05,0.2,0.015751537045137484,0.04,1.0,0.0,0.0,1.0,1.0,10,10
17,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
18,10,0.0001,0.05,0.2,0.015751537045137484,0.03,1.0,0.0,0.0,1.0,1.0,10,10
19,10,0.0001,0.05,0.2,0.015751537045137484,0.02,0.8,0.0,0.0,1.0,1.0,8,10
0,20,0.0001,0.05,0.2,0.015751537045137484,0.3,1.0,0.0,0.0,1.0,1.0,20,20
1,20,0.0001,0.05,0.2,0.015751537045137484,0.3,1.0,0.0,0.0,1.0,1.0,20,20
2,20,0.0001,0.05,0.2,0.015751537045137484,0.29,1.0,0.0,0.0,1.0,1.0,20,20
3,20,0.0001,0.05,0.2,0.015751537045137484,0.29,1.0,0.0,0.0,1.0,1.0,20,20
4,20,0.0001,0.05,0.2,0.015751537045137484,0.3,0.9,0.05263157894736842,0.0,1.0,1.0,19,20
5,20,0.0001,0.05,0.2,0.015751537045137484,0.31,1.0,0.0,0.0,1.0,1.0,20,20
6,20,0.0001,0.05,0.2,0.015751537045137484,0.23,0.75,0.0,0.0,1.0,1.0,15,20
7,20,0.0001,0.05,0.2,0.015751537045137484,0.28,1.0,0.0,0.0,1.0,1.0,20,20
8,20,0.0001,0.05,0.2,0.015751537045137484,0.3,0.0,1.0,0.0,0.0,0.0,1,20
9,20,0.0001,0.05,0.2,0.015751537045137484,0.3,0.8,0.058823529411764705,0.0,1.0,1.0,17,20
10,20,0.0001,0.05,0.2,0.015751537045137484,0.3,1.0,0.0,0.0,1.0,1.0,20,20
11,20,0.0001,0.05,0.2,0.015751537045137484,0.28,1.0,0.0,0.0,1.0,1.0,20,20
12,20,0.0001,0.05,0.2,0.015751537045137484,0.3,1.0,0.0,0.0,1.0,1.0,20,20
13,20,0.0001,0.05,0.2,0.015751537045137484,0.3,1.0,0.0,0.0,1.0,1.0,20,20
14,20,0.0001,0.05,0.2,0.015751537045137484,0.3,1.0,0.0,0.0,1.0,1.0,20,20
15,20,0.0001,0.05,0.2,0.015751537045137484,0.3,1.0,0.0,0.0,1.0,1.0,20,20
16,20,0.0001,0.05,0.2,0.015751537045137484,0.33,1.0,0.0,0.0,1.0,1.0,20,20
17,20,0.0001,0.05,0.2,0.015751537045137484,0.3,1.0,0.0,0.0,1.0,1.0,20,20
18,20,0.0001,0.05,0.2,0.015751537045137484,0.24,0.85,0.0,0.0,1.0,1.0,17,20
19,20,0.0001,0.05,0.2,0.015751537045137484,0.31,1.0,0.0,0.0,1.0,1.0,20,20
0,50,0.0001,0.05,0.2,0.015751537045137484,4.44,0.6,0.0625,0.0,1.0,1.0,32,50
1,50,0.0001,0.05,0.2,0.015751537045137484,5.5,0.88,0.022222222222222223,0.0,1.0,1.0,45,50
2,50,0.0001,0.05,0.2,0.015751537045137484,5.88,0.46,0.25806451612903225,0.0,1.0,1.0,31,50
3,50,0.0001,0.05,0.2,0.015751537045137484,5.87,0.84,0.045454545454545456,0.0,1.0,1.0,44,50
4,50,0.0001,0.05,0.2,0.015751537045137484,6.04,0.92,0.02127659574468085,0.0,1.0,1.0,47,50
5,50,0.0001,0.05,0.2,0.015751537045137484,5.9,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
6,50,0.0001,0.05,0.2,0.015751537045137484,5.94,0.96,0.0,0.0,1.0,1.0,48,50
7,50,0.0001,0.05,0.2,0.015751537045137484,5.99,0.92,0.02127659574468085,0.0,1.0,1.0,47,50
8,50,0.0001,0.05,0.2,0.015751537045137484,6.02,0.84,0.06666666666666667,0.0,1.0,1.0,45,50
9,50,0.0001,0.05,0.2,0.015751537045137484,5.92,0.88,0.043478260869565216,0.0,1.0,1.0,46,50
10,50,0.0001,0.05,0.2,0.015751537045137484,5.07,0.96,0.0,0.0,1.0,1.0,48,50
11,50,0.0001,0.05,0.2,0.015751537045137484,5.9,1.0,0.0,0.0,1.0,1.0,50,50
12,50,0.0001,0.05,0.2,0.015751537045137484,5.4,0.96,0.0,0.0,1.0,1.0,48,50
13,50,0.0001,0.05,0.2,0.015751537045137484,5.56,0.96,0.02040816326530612,0.0,1.0,1.0,49,50
14,50,0.0001,0.05,0.2,0.015751537045137484,5.95,0.16,0.3333333333333333,0.0,1.0,1.0,12,50
15,50,0.0001,0.05,0.2,0.015751537045137484,5.9,0.62,0.16216216216216217,0.0,1.0,1.0,37,50
16,50,0.0001,0.05,0.2,0.015751537045137484,5.89,0.26,0.23529411764705882,0.0,1.0,1.0,17,50
17,50,0.0001,0.05,0.2,0.015751537045137484,5.96,1.0,0.0,0.0,1.0,1.0,50,50
18,50,0.0001,0.05,0.2,0.015751537045137484,5.91,1.0,0.0,0.0,1.0,1.0,50,50
19,50,0.0001,0.05,0.2,0.015751537045137484,5.31,0.88,0.022222222222222223,0.0,1.0,1.0,45,50
0,100,0.0001,0.05,0.2,0.015751537045137484,74.05,0.51,0.05555555555555555,0.0,1.0,1.0,54,100
1,100,0.0001,0.05,0.2,0.015751537045137484,72.04,0.35,0.027777777777777776,0.0,1.0,1.0,36,100
2,100,0.0001,0.05,0.2,0.015751537045137484,77.17,0.45,0.0625,0.0,1.0,1.0,48,100
3,100,0.0001,0.05,0.2,0.015751537045137484,72.13,0.55,0.09836065573770492,0.0,1.0,1.0,61,100
4,100,0.0001,0.05,0.2,0.015751537045137484,77.32,0.4,0.13043478260869565,0.0,1.0,1.0,46,100
5,100,0.0001,0.05,0.2,0.015751537045137484,77.06,0.0,1.0,0.0,0.0,0.0,1,100
6,100,0.0001,0.05,0.2,0.015751537045137484,73.29,0.26,0.037037037037037035,0.0,1.0,1.0,27,100
7,100,0.0001,0.05,0.2,0.015751537045137484,76.97,0.02,0.3333333333333333,0.0,1.0,1.0,3,100
8,100,0.0001,0.05,0.2,0.015751537045137484,72.28,0.93,0.021052631578947368,0.0,1.0,1.0,95,100
9,100,0.0001,0.05,0.2,0.015751537045137484,76.75,0.82,0.012048192771084338,0.0,1.0,1.0,83,100
10,100,0.0001,0.05,0.2,0.015751537045137484,76.85,0.42,0.06666666666666667,0.0,1.0,1.0,45,100
11,100,0.0001,0.05,0.2,0.015751537045137484,68.94,0.86,0.022727272727272728,0.0,1.0,1.0,88,100
12,100,0.0001,0.05,0.2,0.015751537045137484,70.91,0.76,0.02564102564102564,0.0,1.0,1.0,78,100
13,100,0.0001,0.05,0.2,0.015751537045137484,71.8,0.28,0.06666666666666667,0.0,1.0,1.0,30,100
14,100,0.0001,0.05,0.2,0.015751537045137484,77.0,0.23,0.041666666666666664,0.0,1.0,1.0,24,100
15,100,0.0001,0.05,0.2,0.015751537045137484,75.88,0.44,0.06382978723404255,0.0,1.0,1.0,47,100
16,100,0.0001,0.05,0.2,0.015751537045137484,74.83,0.67,0.04285714285714286,0.0,1.0,1.0,70,100
17,100,0.0001,0.05,0.2,0.015751537045137484,72.05,0.69,0.06756756756756757,0.0,1.0,1.0,74,100
18,100,0.0001,0.05,0.2,0.015751537045137484,71.55,0.76,0.06172839506172839,0.0,1.0,1.0,81,100
19,100,0.0001,0.05,0.2,0.015751537045137484,73.51,0.85,0.011627906976744186,0.0,1.0,1.0,86,100
